species,decimalLongitude,decimalLatitude,countryCode,year,basisOfRecord,.val,.equ,.zer,.cap,.cen,.gbf,.inst
fascicularia-bicolor,-73.189676,-39.426131,CL,2026,HUMAN_OBSERVATION,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
fascicularia-bicolor,-72.983178,-36.6707,CL,2026,HUMAN_OBSERVATION,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
fascicularia-bicolor,-72.589027,-38.725087,CL,2026,HUMAN_OBSERVATION,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
fascicularia-bicolor,-73.961167,-42.759775,CL,2026,HUMAN_OBSERVATION,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
fascicularia-bicolor,-72.10404,-39.83341,CL,2026,HUMAN_OBSERVATION,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
fascicularia-bicolor,-72.966493,-36.742832,CL,2026,HUMAN_OBSERVATION,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
fascicularia-bicolor,-71.943283,-39.847895,CL,2026,HUMAN_OBSERVATION,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
fascicularia-bicolor,-72.226271,-39.276109,CL,2026,HUMAN_OBSERVATION,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
fascicularia-bicolor,-71.986919,-39.82708,CL,2026,HUMAN_OBSERVATION,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
fascicularia-bicolor,-73.176816,-37.098255,CL,2026,HUMAN_OBSERVATION,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
fascicularia-bicolor,-73.18746,-38.012833,CL,2026,HUMAN_OBSERVATION,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
fascicularia-bicolor,-73.048298,-41.355155,CL,2026,HUMAN_OBSERVATION,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
fascicularia-bicolor,-73.304065,-39.697952,CL,2026,HUMAN_OBSERVATION,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
fascicularia-bicolor,-73.333841,-39.756605,CL,2026,HUMAN_OBSERVATION,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
fascicularia-bicolor,-73.895745,-41.89938,CL,2026,HUMAN_OBSERVATION,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
fascicularia-bicolor,-74.124638,-42.733631,CL,2026,HUMAN_OBSERVATION,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
fascicularia-bicolor,-74.123666,-42.732968,CL,2026,HUMAN_OBSERVATION,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
fascicularia-bicolor,-72.983581,-36.673326,CL,2026,HUMAN_OBSERVATION,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
fascicularia-bicolor,-72.984581,-36.671312,CL,2026,HUMAN_OBSERVATION,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
fascicularia-bicolor,-73.745763,-40.483446,CL,2026,HUMAN_OBSERVATION,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
fascicularia-bicolor,-73.250534,-39.804533,CL,2026,HUMAN_OBSERVATION,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
