species,decimalLongitude,decimalLatitude,countryCode,year,basisOfRecord,.val,.equ,.zer,.cap,.cen,.gbf,.inst
hymenophyllum-rugosum,-78.838644,-33.607301,CL,2024,HUMAN_OBSERVATION,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
hymenophyllum-rugosum,-78.84,-33.65,CL,NA,PRESERVED_SPECIMEN,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
hymenophyllum-rugosum,-78.84,-33.65,CL,NA,PRESERVED_SPECIMEN,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
hymenophyllum-rugosum,-78.84,-33.65,CL,NA,PRESERVED_SPECIMEN,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
hymenophyllum-rugosum,-78.84,-33.65,CL,NA,PRESERVED_SPECIMEN,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
hymenophyllum-rugosum,-71.54775,-35.733593,CL,NA,MATERIAL_SAMPLE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
